year,league,category,text
1975,American League,table_2,Complete Games | Catfish Hunter | New York | 30
1975,American League,table_2,ERA | Jim Palmer | Baltimore | 2.09
1975,American League,table_2,Games | Rollie Fingers | Oakland | 75
1975,American League,table_2,Saves | Rich Gossage | Chicago | 26
1975,American League,table_2,Shutouts | Jim Palmer | Baltimore | 10
1975,American League,table_2,Strikeouts | Frank Tanana | California | 269
1975,American League,table_2,Winning Percentage | Mike Torrez | Baltimore | .690
1975,American League,table_2,Wins | Catfish Hunter | New York | 23
1975,American League,table_5,Complete Games | Baltimore | 70
1975,American League,table_5,ERA | Baltimore | 3.17
1975,American League,table_5,"Fewest Hits Allowed | Oakland | 1,267"
1975,American League,table_5,Fewest Home Runs Allowed | Oakland | 102
1975,American League,table_5,Fewest Walks Allowed | Boston | 490
1975,American League,table_5,Saves | Oakland | 44
1975,American League,table_5,Shutouts | Baltimore | 19
1975,American League,table_5,Strikeouts | California | 975
