year,league,category,text
1989,National League,table_2,Complete Games | Tim Belcher | Los Angeles | 10
1989,National League,table_2,ERA | Scott Garrelts | San Francisco | 2.28
1989,National League,table_2,Games | Mitch Williams | Chicago | 76
1989,National League,table_2,Saves | Mark Davis | San Diego | 44
1989,National League,table_2,Shutouts | Tim Belcher | Los Angeles | 8
1989,National League,table_2,Strikeouts | Jose DeLeon | St. Louis | 201
1989,National League,table_2,Winning Percentage | Mike Bielecki | Chicago | .720
1989,National League,table_2,Wins | Mike Scott | Houston | 20
1989,National League,table_5,Complete Games | Los Angeles | 25
1989,National League,table_5,ERA | Los Angeles | 2.95
1989,National League,table_5,"Fewest Hits Allowed | New York | 1,260"
1989,National League,table_5,Fewest Home Runs Allowed | St. Louis | 84
1989,National League,table_5,Fewest Walks Allowed | Atlanta | 468
1989,National League,table_5,Saves | Chicago | 55
1989,National League,table_5,Shutouts | Los Angeles | 19
1989,National League,table_5,"Strikeouts | New York | 1,108"
