year,league,category,text
1981,American League,table_2,Complete Games | Rick Langford | Oakland | 18
1981,American League,table_2,ERA | Steve McCatty | Oakland | 2.33
1981,American League,table_2,Games | Doug Corbett | Minnesota | 54
1981,American League,table_2,Saves | Rollie Fingers | Milwaukee | 28
1981,American League,table_2,Shutouts | Richard Dotson | Chicago | 4
1981,American League,table_2,Strikeouts | Len Barker | Cleveland | 127
1981,American League,table_2,Winning Percentage | Pete Vuckovich | Milwaukee | .778
1981,American League,table_2,Wins | Dennis Martinez | Baltimore | 14
1981,American League,table_5,Complete Games | Oakland | 60
1981,American League,table_5,ERA | New York | 2.90
1981,American League,table_5,Fewest Hits Allowed | New York | 827
1981,American League,table_5,Fewest Home Runs Allowed | New York | 64
1981,American League,table_5,Fewest Walks Allowed | Kansas City | 273
1981,American League,table_5,Saves | Milwaukee | 35
1981,American League,table_5,Shutouts | Detroit | 13
1981,American League,table_5,Strikeouts | New York | 606
