year,league,category,text
2017,National League,table_2,Complete Games | Carlos Martinez | St. Louis Cardinals | 2
2017,National League,table_2,Ivan Nova | Pittsburgh Pirates | 2
2017,National League,table_2,Clayton Richard | San Diego Padres | 2
2017,National League,table_2,Max Scherzer | Washington Nationals | 2
2017,National League,table_2,ERA | Clayton Kershaw | Los Angeles Dodgers | 2.21
2017,National League,table_2,Games | Corey Knebel | Milwaukee Brewers | 76
2017,National League,table_2,Saves | Greg Holland | Colorado Rockies | 41
2017,National League,table_2,Kenley Jansen | Los Angeles Dodgers | 41
2017,National League,table_2,Shutouts | Carlos Martinez | St. Louis Cardinals | 2
2017,National League,table_2,Strikeouts | Max Scherzer | Washington Nationals | 268
2017,National League,table_2,Winning Percentage | Clayton Kershaw | Los Angeles Dodgers | .818
2017,National League,table_2,Wins | Clayton Kershaw | Los Angeles Dodgers | 18
