year,league,category,text
1989,American League,table_2,Complete Games | Bret Saberhagen | Kansas City | 12
1989,American League,table_2,ERA | Bret Saberhagen | Kansas City | 2.16
1989,American League,table_2,Games | Chuck Crim | Milwaukee | 76
1989,American League,table_2,Saves | Jeff Russell | Texas | 38
1989,American League,table_2,Shutouts | Bert Blyleven | California | 5
1989,American League,table_2,Strikeouts | Nolan Ryan | Texas | 301
1989,American League,table_2,Winning Percentage | Bret Saberhagen | Kansas City | .793
1989,American League,table_2,Wins | Bret Saberhagen | Kansas City | 23
1989,American League,table_5,Complete Games | California | 32
1989,American League,table_5,ERA | Oakland | 3.09
1989,American League,table_5,"Fewest Hits Allowed | Texas | 1,279"
1989,American League,table_5,Fewest Home Runs Allowed | Kansas City | 86
1989,American League,table_5,Fewest Walks Allowed | Cleveland | 452
1989,American League,table_5,Saves | Oakland | 57
1989,American League,table_5,Shutouts | California | 20
1989,American League,table_5,"Strikeouts | Texas | 1,112"
