year,league,category,text
1978,American League,table_2,Complete Games | Mike Caldwell | Milwaukee | 23
1978,American League,table_2,ERA | Ron Guidry | New York | 1.74
1978,American League,table_2,Games | Bob Lacey | Oakland | 74
1978,American League,table_2,Saves | Rich Gossage | New York | 27
1978,American League,table_2,Shutouts | Ron Guidry | New York | 9
1978,American League,table_2,Strikeouts | Nolan Ryan | California | 260
1978,American League,table_2,Winning Percentage | Ron Guidry | New York | .893
1978,American League,table_2,Wins | Ron Guidry | New York | 25
1978,American League,table_5,Complete Games | Baltimore | 65
1978,American League,table_5,ERA | New York | 3.18
1978,American League,table_5,"Fewest Hits Allowed | New York | 1,321"
1978,American League,table_5,Fewest Home Runs Allowed | Cleveland | 100
1978,American League,table_5,Fewest Walks Allowed | Milwaukee | 398
1978,American League,table_5,Saves | New York | 36
1978,American League,table_5,Shutouts | Milwaukee | 19
1978,American League,table_5,Strikeouts | California | 892
