year,league,category,text
1912,National League,table_2,Complete Games | Larry Cheney | Chicago | 28
1912,National League,table_2,ERA | Jeff Tesreau | New York | 1.96
1912,National League,table_2,Games | Rube Benton | Cincinnati | 50
1912,National League,table_2,Saves | Slim Sallee | St. Louis | 6
1912,National League,table_2,Shutouts | Marty O'Toole | Pittsburgh | 6
1912,National League,table_2,Strikeouts | Grover Alexander | Philadelphia | 195
1912,National League,table_2,Winning Percentage | Claude Hendrix | Pittsburgh | .727
1912,National League,table_2,Wins | Larry Cheney | Chicago | 26
1912,National League,table_5,Complete Games | Pittsburgh | 94
1912,National League,table_5,ERA | New York | 2.59
1912,National League,table_5,"Fewest Hits Allowed | Pittsburgh | 1,268"
1912,National League,table_5,Fewest Home Runs Allowed | Cincinnati | 28
1912,National League,table_5,Fewest Walks Allowed | New York | 338
1912,National League,table_5,Saves | New York | 16
1912,National League,table_5,Shutouts | Pittsburgh | 18
1912,National League,table_5,Strikeouts | Pittsburgh | 664
