year,league,category,text
1949,National League,table_2,Complete Games | Warren Spahn | Boston | 25
1949,National League,table_2,ERA | Dave Koslo | New York | 2.50
1949,National League,table_2,Games | Ted Wilks | St. Louis | 59
1949,National League,table_2,Saves | Ted Wilks | St. Louis | 9
1949,National League,table_2,Shutouts | Ken Heintzelman | Philadelphia | 5
1949,National League,table_2,Strikeouts | Warren Spahn | Boston | 151
1949,National League,table_2,Winning Percentage | Preacher Roe | Brooklyn | .714
1949,National League,table_2,Wins | Warren Spahn | Boston | 21
1949,National League,table_5,Complete Games | Boston | 68
1949,National League,table_5,ERA | St. Louis | 3.44
1949,National League,table_5,"Fewest Hits Allowed | Brooklyn | 1,306"
1949,National League,table_5,Fewest Home Runs Allowed | St. Louis | 87
1949,National League,table_5,Fewest Walks Allowed | Philadelphia | 502
1949,National League,table_5,Saves | St. Louis | 19
1949,National League,table_5,Shutouts | Brooklyn | 15
1949,National League,table_5,Strikeouts | Brooklyn | 743
