year,league,category,text
2001,American League,table_2,Complete Games | Steve Sparks | Detroit | 8
2001,American League,table_2,ERA | Freddy Garcia | Seattle | 3.05
2001,American League,table_2,Games | Paul Quantrill | Toronto | 80
2001,American League,table_2,Saves | Mariano Rivera | New York | 50
2001,American League,table_2,Shutouts | Mark Mulder | Oakland | 4
2001,American League,table_2,Strikeouts | Hideo Nomo | Boston | 220
2001,American League,table_2,Winning Percentage | Roger Clemens | New York | .870
2001,American League,table_2,Wins | Mark Mulder | Oakland | 21
2001,American League,table_5,Complete Games | Detroit | 16
2001,American League,table_5,ERA | Seattle | 3.54
2001,American League,table_5,"Fewest Hits Allowed | Seattle | 1,293"
2001,American League,table_5,Fewest Home Runs Allowed | Boston | 146
2001,American League,table_5,Fewest Walks Allowed | Oakland | 440
2001,American League,table_5,Saves | New York | 57
2001,American League,table_5,Shutouts | Seattle | 14
2001,American League,table_5,"Strikeouts | New York | 1,266"
