year,league,category,text
2023,American League,table_2,Complete Games | Jordan Lyles | Kansas City Royals | 3
2023,American League,table_2,ERA | Gerrit Cole | New York Yankees | 2.63
2023,American League,table_2,Games | Matt Brash | Seattle Mariners | 78
2023,American League,table_2,Saves | Emmanuel Clase | Cleveland Guardians | 44
2023,American League,table_2,Shutouts | Gerrit Cole | New York Yankees | 2
2023,American League,table_2,Framber Valdez | Houston Astros | 2
2023,American League,table_2,Strikeouts | Kevin Gausman | Toronto Blue Jays | 237
2023,American League,table_2,Winning Percentage | Gerrit Cole | New York Yankees | .789
2023,American League,table_2,Wins | Chris Bassitt | Toronto Blue Jays | 16
2023,American League,table_2,Zach Eflin | Tampa Bay Rays | 16
