year,league,category,text
2009,National League,table_2,Complete Games | Matt Cain | San Francisco | 4
2009,National League,table_2,ERA | Chris Carpenter | St. Louis | 2.24
2009,National League,table_2,Games | Pedro Feliciano | New York | 88
2009,National League,table_2,Saves | Heath Bell | San Diego | 42
2009,National League,table_2,Shutouts | Bronson Arroyo | Cincinnati | 2
2009,National League,table_2,Strikeouts | Tim Lincecum | San Francisco | 261
2009,National League,table_2,Winning Percentage | Chris Carpenter | St. Louis | .810
2009,National League,table_2,Wins | Adam Wainwright | St. Louis | 19
