year,league,category,text
1925,American League,table_2,Complete Games | Howard Ehmke | Boston | 22
1925,American League,table_2,ERA | Stan Coveleski | Washington | 2.84
1925,American League,table_2,Games | Firpo Marberry | Washington | 55
1925,American League,table_2,Saves | Firpo Marberry | Washington | 15
1925,American League,table_2,Shutouts | Ted Lyons | Chicago | 5
1925,American League,table_2,Strikeouts | Lefty Grove | Philadelphia | 116
1925,American League,table_2,Winning Percentage | Stan Coveleski | Washington | .800
1925,American League,table_2,Wins | Ted Lyons | Chicago | 21
1925,American League,table_5,Complete Games | Cleveland | 93
1925,American League,table_5,ERA | Washington | 3.70
1925,American League,table_5,"Fewest Hits Allowed | Washington | 1,434"
1925,American League,table_5,Fewest Home Runs Allowed | Cleveland | 41
1925,American League,table_5,Fewest Walks Allowed | Chicago | 489
1925,American League,table_5,Saves | Washington | 21
1925,American League,table_5,Shutouts | Chicago | 12
1925,American League,table_5,Strikeouts | Philadelphia | 495
