year,league,category,text
1923,National League,table_2,Complete Games | Burleigh Grimes | Brooklyn | 33
1923,National League,table_2,ERA | Dolf Luque | Cincinnati | 1.93
1923,National League,table_2,Games | Claude Jonnard | New York | 45
1923,National League,table_2,Saves | Claude Jonnard | New York | 5
1923,National League,table_2,Shutouts | Dolf Luque | Cincinnati | 5
1923,National League,table_2,Strikeouts | Dazzy Vance | Brooklyn | 197
1923,National League,table_2,Winning Percentage | Dolf Luque | Cincinnati | .771
1923,National League,table_2,Wins | Dolf Luque | Cincinnati | 27
1923,National League,table_5,Complete Games | Brooklyn | 94
1923,National League,table_5,ERA | Cincinnati | 3.22
1923,National League,table_5,"Fewest Hits Allowed | Chicago | 1,419"
1923,National League,table_5,Fewest Home Runs Allowed | Cincinnati | 28
1923,National League,table_5,Fewest Walks Allowed | Cincinnati | 359
1923,National League,table_5,Saves | New York | 18
1923,National League,table_5,Shutouts | Boston | 13
1923,National League,table_5,Strikeouts | Brooklyn | 548
