year,league,category,text
1954,American League,table_2,Complete Games | Bob Lemon | Cleveland | 21
1954,American League,table_2,ERA | Mike Garcia | Cleveland | 2.64
1954,American League,table_2,Games | Sonny Dixon | Washington | 54
1954,American League,table_2,Saves | Johnny Sain | New York | 22
1954,American League,table_2,Shutouts | Mike Garcia | Cleveland | 5
1954,American League,table_2,Strikeouts | Bob Turley | Baltimore | 185
1954,American League,table_2,Winning Percentage | Sandy Consuegra | Chicago | .842
1954,American League,table_2,Wins | Bob Lemon | Cleveland | 23
1954,American League,table_5,Complete Games | Cleveland | 77
1954,American League,table_5,ERA | Cleveland | 2.79
1954,American League,table_5,"Fewest Hits Allowed | Cleveland | 1,220"
1954,American League,table_5,Fewest Home Runs Allowed | Baltimore | 78
1954,American League,table_5,Fewest Walks Allowed | Cleveland | 486
1954,American League,table_5,Saves | New York | 37
1954,American League,table_5,Shutouts | Chicago | 23
1954,American League,table_5,Strikeouts | Boston | 707
