year,league,category,text
1992,American League,table_2,Complete Games | Jack McDowell | Chicago | 13
1992,American League,table_2,ERA | Roger Clemens | Boston | 2.41
1992,American League,table_2,Games | Kenny Rogers | Texas | 81
1992,American League,table_2,Saves | Dennis Eckersley | Oakland | 51
1992,American League,table_2,Shutouts | Roger Clemens | Boston | 5
1992,American League,table_2,Strikeouts | Randy Johnson | Seattle | 241
1992,American League,table_2,Winning Percentage | Mike Mussina | Baltimore | .783
1992,American League,table_2,Wins | Kevin Brown | Texas | 21
1992,American League,table_5,Complete Games | California | 26
1992,American League,table_5,ERA | Milwaukee | 3.43
1992,American League,table_5,"Fewest Hits Allowed | Milwaukee | 1,344"
1992,American League,table_5,Fewest Home Runs Allowed | Kansas City | 106
1992,American League,table_5,Fewest Walks Allowed | Milwaukee | 435
1992,American League,table_5,Saves | Oakland | 58
1992,American League,table_5,Shutouts | Baltimore | 16
1992,American League,table_5,"Strikeouts | Texas | 1,034"
