year,league,category,text
1907,National League,table_2,Complete Games | Stoney McGlynn | St. Louis | 33
1907,National League,table_2,ERA | Jack Pfiester | Chicago | 1.15
1907,National League,table_2,Games | Joe McGinnity | New York | 47
1907,National League,table_2,Saves | Joe McGinnity | New York | 4
1907,National League,table_2,Shutouts | Christy Mathewson | New York | 8
1907,National League,table_2,Strikeouts | Christy Mathewson | New York | 178
1907,National League,table_2,Winning Percentage | Ed Reulbach | Chicago | .810
1907,National League,table_2,Wins | Christy Mathewson | New York | 24
1907,National League,table_5,Complete Games | St. Louis | 127
1907,National League,table_5,ERA | Chicago | 1.73
1907,National League,table_5,"Fewest Hits Allowed | Chicago | 1,054"
1907,National League,table_5,Fewest Home Runs Allowed | Chicago | 11
1907,National League,table_5,Fewest Walks Allowed | Pittsburgh | 368
1907,National League,table_5,Saves | New York | 13
1907,National League,table_5,Shutouts | Chicago | 32
1907,National League,table_5,Strikeouts | New York | 655
