year,league,category,text
1987,American League,table_2,Complete Games | Roger Clemens | Boston | 18
1987,American League,table_2,ERA | Jimmy Key | Toronto | 2.76
1987,American League,table_2,Games | Mark Eichhorn | Toronto | 89
1987,American League,table_2,Saves | Tom Henke | Toronto | 34
1987,American League,table_2,Shutouts | Roger Clemens | Boston | 7
1987,American League,table_2,Strikeouts | Mark Langston | Seattle | 262
1987,American League,table_2,Winning Percentage | Roger Clemens | Boston | .690
1987,American League,table_2,Wins | Roger Clemens | Boston | 20
1987,American League,table_5,Complete Games | Boston | 47
1987,American League,table_5,ERA | Toronto | 3.74
1987,American League,table_5,"Fewest Hits Allowed | Toronto | 1,323"
1987,American League,table_5,Fewest Home Runs Allowed | Kansas City | 128
1987,American League,table_5,Fewest Walks Allowed | Seattle | 497
1987,American League,table_5,Saves | New York | 47
1987,American League,table_5,Shutouts | Boston | 13
1987,American League,table_5,"Strikeouts | Texas | 1,103"
