year,league,category,text
2020,American League,table_2,Complete Games | Gerrit Cole | New York Yankees | 2
2020,American League,table_2,ERA | Shane Bieber | Cleveland Indians | 1.63
2020,American League,table_2,Games | Scott Barlow | Kansas City Royals | 32
2020,American League,table_2,Saves | Brad Hand | Cleveland Indians | 16
2020,American League,table_2,Shutouts | Gerrit Cole | New York Yankees | 1
2020,American League,table_2,Kyle Gibson | Texas Rangers | 1
2020,American League,table_2,Lucas Giolito | Chicago White Sox | 1
2020,American League,table_2,Brad Keller | Kansas City Royals | 1
2020,American League,table_2,Mike Minor | Oakland Athletics | 1
2020,American League,table_2,Strikeouts | Shane Bieber | Cleveland Indians | 122
2020,American League,table_2,Winning Percentage | Shane Bieber | Cleveland Indians | .889
2020,American League,table_2,Wins | Shane Bieber | Cleveland Indians | 8
