year,league,category,text
2000,National League,table_2,Complete Games | Randy Johnson | Arizona | 8
2000,National League,table_2,ERA | Kevin Brown | Los Angeles | 2.58
2000,National League,table_2,Games | Steve Kline | St. Louis | 83
2000,National League,table_2,Saves | Antonio Alfonseca | Florida | 45
2000,National League,table_2,Shutouts | Greg Maddux | Atlanta | 3
2000,National League,table_2,Strikeouts | Randy Johnson | Arizona | 347
2000,National League,table_2,Winning Percentage | Randy Johnson | Arizona | .731
2000,National League,table_2,Wins | Tom Glavine | Atlanta | 21
2000,National League,table_5,Complete Games | Arizona | 16
2000,National League,table_5,ERA | Atlanta | 4.06
2000,National League,table_5,"Fewest Hits Allowed | Los Angeles | 1,379"
2000,National League,table_5,Fewest Home Runs Allowed | San Francisco | 151
2000,National League,table_5,Fewest Walks Allowed | Atlanta | 484
2000,National League,table_5,Saves | Atlanta | 53
2000,National League,table_5,Shutouts | San Francisco | 15
2000,National League,table_5,"Strikeouts | Arizona | 1,220"
