year,league,category,text
1985,American League,table_2,Complete Games | Bert Blyleven | Cleveland | 24
1985,American League,table_2,ERA | Dave Stieb | Toronto | 2.48
1985,American League,table_2,Games | Dan Quisenberry | Kansas City | 84
1985,American League,table_2,Saves | Dan Quisenberry | Kansas City | 37
1985,American League,table_2,Shutouts | Bert Blyleven | Cleveland | 5
1985,American League,table_2,Strikeouts | Bert Blyleven | Cleveland | 206
1985,American League,table_2,Winning Percentage | Ron Guidry | New York | .786
1985,American League,table_2,Wins | Ron Guidry | New York | 22
1985,American League,table_5,Complete Games | Minnesota | 41
1985,American League,table_5,ERA | Toronto | 3.31
1985,American League,table_5,"Fewest Hits Allowed | Toronto | 1,312"
1985,American League,table_5,Fewest Home Runs Allowed | Kansas City | 103
1985,American League,table_5,Fewest Walks Allowed | Minnesota | 462
1985,American League,table_5,Saves | New York | 49
1985,American League,table_5,Shutouts | Detroit | 11
1985,American League,table_5,"Strikeouts | Chicago | 1,023"
