year,league,category,text
1971,American League,table_2,Complete Games | Mickey Lolich | Detroit | 29
1971,American League,table_2,ERA | Vida Blue | Oakland | 1.82
1971,American League,table_2,Games | Ken Sanders | Milwaukee | 83
1971,American League,table_2,Saves | Ken Sanders | Milwaukee | 31
1971,American League,table_2,Shutouts | Vida Blue | Oakland | 8
1971,American League,table_2,Strikeouts | Mickey Lolich | Detroit | 308
1971,American League,table_2,Winning Percentage | Dave McNally | Baltimore | .808
1971,American League,table_2,Wins | Mickey Lolich | Detroit | 25
1971,American League,table_5,Complete Games | Baltimore | 71
1971,American League,table_5,ERA | Baltimore | 2.99
1971,American League,table_5,"Fewest Hits Allowed | Oakland | 1,299"
1971,American League,table_5,Fewest Home Runs Allowed | Kansas City | 84
1971,American League,table_5,Fewest Walks Allowed | Baltimore | 416
1971,American League,table_5,Saves | Kansas City | 44
1971,American League,table_5,Shutouts | Milwaukee | 23
1971,American League,table_5,"Strikeouts | Detroit | 1,000"
