year,league,category,text
1996,American League,table_2,Complete Games | Pat Hentgen | Toronto | 10
1996,American League,table_2,ERA | Juan Guzman | Toronto | 2.93
1996,American League,table_2,Games | Eddie Guardado | Minnesota | 83
1996,American League,table_2,Saves | John Wetteland | New York | 43
1996,American League,table_2,Shutouts | Pat Hentgen | Toronto | 3
1996,American League,table_2,Strikeouts | Roger Clemens | Boston | 257
1996,American League,table_2,Winning Percentage | Charles Nagy | Cleveland | .773
1996,American League,table_2,Wins | Andy Pettitte | New York | 21
1996,American League,table_5,Complete Games | Texas | 19
1996,American League,table_5,ERA | Cleveland | 4.34
1996,American League,table_5,"Fewest Hits Allowed | New York | 1,469"
1996,American League,table_5,Fewest Home Runs Allowed | New York | 143
1996,American League,table_5,Fewest Walks Allowed | Kansas City | 460
1996,American League,table_5,Saves | New York | 52
1996,American League,table_5,Shutouts | Cleveland | 9
1996,American League,table_5,"Strikeouts | Boston | 1,165"
