year,league,category,text
1988,American League,table_2,Complete Games | Roger Clemens | Boston | 14
1988,American League,table_2,ERA | Allan Anderson | Minnesota | 2.45
1988,American League,table_2,Games | Chuck Crim | Milwaukee | 70
1988,American League,table_2,Saves | Dennis Eckersley | Oakland | 45
1988,American League,table_2,Shutouts | Roger Clemens | Boston | 8
1988,American League,table_2,Strikeouts | Roger Clemens | Boston | 291
1988,American League,table_2,Winning Percentage | Frank Viola | Minnesota | .774
1988,American League,table_2,Wins | Frank Viola | Minnesota | 24
1988,American League,table_5,Complete Games | Texas | 41
1988,American League,table_5,ERA | Oakland | 3.44
1988,American League,table_5,"Fewest Hits Allowed | Texas | 1,310"
1988,American League,table_5,Fewest Home Runs Allowed | Kansas City | 102
1988,American League,table_5,Fewest Walks Allowed | Milwaukee | 437
1988,American League,table_5,Saves | Oakland | 64
1988,American League,table_5,Shutouts | Toronto | 17
1988,American League,table_5,"Strikeouts | Boston | 1,085"
